START_POPULATION,CROWDING_COEFFICIENT,REPRODUCTION_PROBABILITY,DEATH_PROBABILITY,ITERATION_GRAND_MEAN,LOWER_95_CI,UPPER_95_CI
11,0.0001,0.6,0.55,455.830845771144,455.18407960199,456.44776119403
11,0.0001,0.65,0.6,459.950248756219,459.273631840796,460.681592039801
11,0.0001,0.7,0.65,430.373134328358,429.89552238806,430.860696517413
11,0.0001,0.75,0.7,473.348258706468,472.746268656716,473.935323383085
11,0.0001,0.8,0.75,475.308457711443,474.935323383085,475.691542288557
11,0.0001,0.85,0.8,472.507462686567,472.189054726368,472.830845771144
11,0.0001,0.9,0.85,498.706467661692,498.437810945274,499
11,0.0001,0.95,0.9,500.8407960199,500.557213930348,501.109452736318
11,0.0001,1,0.95,500,500,500
13,1e-05,0.05,0,5000.58706467662,5000.01492537313,5001.18407960199
13,1e-05,0.1,0.05,4997.42288557214,4996.09950248756,4998.72139303483
13,1e-05,0.15,0.1,4951.33830845771,4949.42288557214,4953.10945273632
13,1e-05,0.2,0.15,4950.23383084577,4948.70646766169,4951.83582089552
13,1e-05,0.25,0.2,4942.53731343284,4940.62686567164,4944.46766169154
13,1e-05,0.3,0.25,4742.4328358209,4741.24378109453,4743.7960199005
13,1e-05,0.35,0.3,4652.20895522388,4650.28358208955,4654.34825870647
13,1e-05,0.4,0.35,4589.51243781094,4587.39800995025,4591.69154228856
13,1e-05,0.45,0.4,4586.90547263682,4584.93532338308,4588.83084577114
13,1e-05,0.5,0.45,4874.61691542289,4873.71144278607,4875.64676616915
13,1e-05,0.55,0.5,4542.25870646766,4540.63184079602,4543.97014925373
13,1e-05,0.6,0.55,4649.65671641791,4647.77114427861,4651.69651741294
13,1e-05,0.65,0.6,4709.33333333333,4707.98507462687,4710.75621890547
13,1e-05,0.7,0.65,4752.51243781094,4750.93034825871,4754.02487562189
13,1e-05,0.75,0.7,4749.05472636816,4747.1592039801,4750.90049751244
13,1e-05,0.8,0.75,4804.04975124378,4801.99004975124,4806.07462686567
13,1e-05,0.85,0.8,4846.13930348259,4844.46268656716,4847.94029850746
13,1e-05,0.9,0.85,4998.90049751244,4997.97512437811,4999.8407960199
13,1e-05,0.95,0.9,4997.73134328358,4996.59203980099,4998.81094527363
13,1e-05,1,0.95,4999.98009950249,4999.9552238806,4999.99502487562
13,2e-05,0.05,0,2496.18905472637,2495.49253731343,2496.89552238806
13,2e-05,0.1,0.05,2497.52736318408,2496.79104477612,2498.18905472637
13,2e-05,0.15,0.1,2491.50248756219,2490.42288557214,2492.54726368159
13,2e-05,0.2,0.15,2417.66169154229,2416.76119402985,2418.52736318408
13,2e-05,0.25,0.2,2467.6815920398,2466.8855721393,2468.49253731343
13,2e-05,0.3,0.25,2329.6815920398,2328.40298507463,2330.8407960199
13,2e-05,0.35,0.3,2364.99502487562,2363.74626865672,2366.22885572139
13,2e-05,0.4,0.35,2270.22885572139,2268.76616915423,2271.78109452736
13,2e-05,0.45,0.4,2198.94527363184,2197.71144278607,2200.10945273632
13,2e-05,0.5,0.45,2245.61194029851,2244.70149253731,2246.61691542289
13,2e-05,0.55,0.5,2318.45771144279,2317.54726368159,2319.42786069652
13,2e-05,0.6,0.55,2416.89552238806,2415.55721393035,2418.34328358209
13,2e-05,0.65,0.6,2379.48258706468,2378.63184079602,2380.35820895522
13,2e-05,0.7,0.65,2389.00995024876,2388.00497512438,2389.99004975124
13,2e-05,0.75,0.7,2351.3184079602,2350.28358208955,2352.39800995025
13,2e-05,0.8,0.75,2401.11940298507,2399.97014925373,2402.22388059702
13,2e-05,0.85,0.8,2473.1144278607,2472.25373134328,2474
13,2e-05,0.9,0.85,2497.94029850746,2496.82587064677,2498.98009950249
13,2e-05,0.95,0.9,2499.88059701493,2499.31343283582,2500.47263681592
13,2e-05,1,0.95,2500,2500,2500
13,3e-05,0.05,0,1667.14925373134,1666.70646766169,1667.592039801
13,3e-05,0.1,0.05,1666.18407960199,1665.38308457711,1666.94527363184
13,3e-05,0.15,0.1,1669.40298507463,1668.46268656716,1670.32338308458
13,3e-05,0.2,0.15,1648.25870646766,1647.31343283582,1649.20895522388
13,3e-05,0.25,0.2,1613.33830845771,1612.26865671642,1614.51243781095
13,3e-05,0.3,0.25,1594.22388059701,1593.29850746269,1595.21393034826
13,3e-05,0.35,0.3,1612.73134328358,1611.6815920398,1613.86567164179
13,3e-05,0.4,0.35,1558.52736318408,1557.407960199,1559.58208955224
13,3e-05,0.45,0.4,1545.8407960199,1544.77114427861,1546.92537313433
13,3e-05,0.5,0.45,1514.2736318408,1512.77114427861,1515.67661691542
13,3e-05,0.55,0.5,1512.91542288557,1512.05970149254,1513.84577114428
13,3e-05,0.6,0.55,1481.28358208955,1480.07960199005,1482.42786069652
13,3e-05,0.65,0.6,1580.85074626866,1579.70149253731,1581.97512437811
13,3e-05,0.7,0.65,1530.21890547264,1529.34328358209,1531.08955223881
13,3e-05,0.75,0.7,1599.27860696517,1598.592039801,1600.01990049751
13,3e-05,0.8,0.75,1597.94527363184,1596.61691542289,1599.24875621891
13,3e-05,0.85,0.8,1674.03980099502,1673.05970149254,1674.98507462687
13,3e-05,0.9,0.85,1663.65671641791,1663.18407960199,1664.10447761194
13,3e-05,0.95,0.9,1665.67164179104,1665.21890547264,1666.16417910448
13,3e-05,1,0.95,1667,1667,1667
13,4e-05,0.05,0,1247.90049751244,1247.56218905473,1248.26368159204
13,4e-05,0.1,0.05,1249.78109452736,1248.9552238806,1250.61691542289
13,4e-05,0.15,0.1,1251.10447761194,1250.32338308458,1251.94527363184
13,4e-05,0.2,0.15,1220.62686567164,1219.71144278607,1221.54726368159
13,4e-05,0.25,0.2,1205.62189054726,1204.64676616915,1206.59701492537
13,4e-05,0.3,0.25,1216.37810945274,1215.49253731343,1217.21393034826
13,4e-05,0.35,0.3,1195.19900497512,1194.407960199,1195.93532338308
13,4e-05,0.4,0.35,1168.06965174129,1167.23880597015,1168.89552238806
13,4e-05,0.45,0.4,1194.40298507463,1193.23880597015,1195.50746268657
13,4e-05,0.5,0.45,1101.95024875622,1100.42786069652,1103.45771144279
13,4e-05,0.55,0.5,1173.96517412935,1173.16915422886,1174.74626865672
13,4e-05,0.6,0.55,1165.23383084577,1164.35820895522,1166.1144278607
13,4e-05,0.65,0.6,1196.26368159204,1194.71144278607,1197.89054726368
13,4e-05,0.7,0.65,1169.74129353234,1168.83582089552,1170.52736318408
13,4e-05,0.75,0.7,1197.19402985075,1196.54228855721,1197.82089552239
13,4e-05,0.8,0.75,1207.43781094527,1206.85572139303,1208.04975124378
13,4e-05,0.85,0.8,1219.39303482587,1218.70646766169,1220.10945273632
13,4e-05,0.9,0.85,1234.75124378109,1234.04975124378,1235.44278606965
13,4e-05,0.95,0.9,1249.81592039801,1249.4328358209,1250.21393034826
13,4e-05,1,0.95,1250,1250,1250
13,5e-05,0.05,0,1000.79104477612,1000.49253731343,1001.08955223881
13,5e-05,0.1,0.05,997.810945273632,997.258706467662,998.358208955224
13,5e-05,0.15,0.1,996.497512437811,995.930348258706,997.024875621891
13,5e-05,0.2,0.15,1001.73631840796,1000.83084577114,1002.63184079602
13,5e-05,0.25,0.2,987.870646766169,987.119402985075,988.621890547264
13,5e-05,0.3,0.25,955.89552238806,955.099502487562,956.641791044776
13,5e-05,0.35,0.3,954.248756218905,953.28855721393,955.099502487562
13,5e-05,0.4,0.35,973.726368159204,972.825870646766,974.661691542289
13,5e-05,0.45,0.4,942.039800995025,941.228855721393,942.825870646766
13,5e-05,0.5,0.45,973.024875621891,971.800995024876,974.328358208955
13,5e-05,0.55,0.5,871.860696517413,870.791044776119,873
13,5e-05,0.6,0.55,924.761194029851,923.965174129353,925.47263681592
13,5e-05,0.65,0.6,939.194029850746,938.358208955224,940.044776119403
13,5e-05,0.7,0.65,916.18407960199,915.691542288557,916.676616915423
13,5e-05,0.75,0.7,973.855721393035,973.273631840796,974.393034825871
13,5e-05,0.8,0.75,965.109452736318,964.298507462687,965.880597014925
13,5e-05,0.85,0.8,986.492537313433,985.960199004975,987.049751243781
13,5e-05,0.9,0.85,988.985074626866,988.442786069652,989.517412935323
13,5e-05,0.95,0.9,998.054726368159,997.676616915423,998.417910447761
13,5e-05,1,0.95,1000,1000,1000
13,6e-05,0.05,0,832.562189054726,832.129353233831,832.965174129353
13,6e-05,0.1,0.05,834.442786069652,834.059701492537,834.820895522388
13,6e-05,0.15,0.1,834.114427860697,833.412935323383,834.825870646766
13,6e-05,0.2,0.15,832.482587064677,831.706467661692,833.194029850746
13,6e-05,0.25,0.2,805.606965174129,804.950248756219,806.213930348259
13,6e-05,0.3,0.25,801.293532338308,800.014925373134,802.517412935323
13,6e-05,0.35,0.3,788.248756218905,787.199004975124,789.248756218905
13,6e-05,0.4,0.35,696.970149253731,696.149253731343,697.820895522388
13,6e-05,0.45,0.4,778.970149253731,778.014925373134,779.945273631841
13,6e-05,0.5,0.45,770.865671641791,770.149253731343,771.587064676617
13,6e-05,0.55,0.5,761.044776119403,760.10447761194,762.014925373134
13,6e-05,0.6,0.55,763.189054726368,762.238805970149,764.094527363184
13,6e-05,0.65,0.6,766.626865671642,765.970149253731,767.228855721393
13,6e-05,0.7,0.65,779.870646766169,779.18407960199,780.537313432836
13,6e-05,0.75,0.7,767.039800995025,766.432835820896,767.636815920398
13,6e-05,0.8,0.75,830.706467661692,830.014925373134,831.383084577114
13,6e-05,0.85,0.8,829.034825870647,828.482587064677,829.572139303483
13,6e-05,0.9,0.85,833.218905472637,832.820895522388,833.661691542289
13,6e-05,0.95,0.9,831.716417910448,831.328358208955,832.099502487562
13,6e-05,1,0.95,834,834,834
13,7e-05,0.05,0,715.26368159204,714.970149253731,715.55223880597
13,7e-05,0.1,0.05,713.696517412935,713.343283582089,714.07960199005
13,7e-05,0.15,0.1,705.587064676617,705.044776119403,706.069651741294
13,7e-05,0.2,0.15,698.592039800995,697.890547263682,699.358208955224
13,7e-05,0.25,0.2,707.119402985075,706.487562189055,707.746268656716
13,7e-05,0.3,0.25,691.567164179104,690.676616915423,692.462686567164
13,7e-05,0.35,0.3,638.507462686567,637.791044776119,639.223880597015
13,7e-05,0.4,0.35,678.681592039801,677.870646766169,679.497512437811
13,7e-05,0.45,0.4,620.577114427861,620.004975124378,621.124378109453
13,7e-05,0.5,0.45,650.810945273632,650.203980099502,651.432835820896
13,7e-05,0.55,0.5,638.766169154229,637.900497512438,639.701492537313
13,7e-05,0.6,0.55,687.144278606965,686.388059701493,687.89552238806
13,7e-05,0.65,0.6,658.228855721393,657.611940298507,658.855721393035
13,7e-05,0.7,0.65,684.930348258706,684.333333333333,685.477611940299
13,7e-05,0.75,0.7,682.149253731343,681.393034825871,682.850746268657
13,7e-05,0.8,0.75,688.980099502488,688.194029850746,689.726368159204
13,7e-05,0.85,0.8,711.318407960199,710.771144278607,711.845771144279
13,7e-05,0.9,0.85,714.10447761194,713.73631840796,714.492537313433
13,7e-05,0.95,0.9,713.776119402985,713.398009950249,714.154228855721
13,7e-05,1,0.95,715,715,715
13,8e-05,0.05,0,622.582089552239,622.248756218905,622.950248756219
13,8e-05,0.1,0.05,623.671641791045,623.213930348259,624.114427860697
13,8e-05,0.15,0.1,619.482587064677,619.1592039801,619.805970149254
13,8e-05,0.2,0.15,617.487562189055,616.970149253731,618.004975124378
13,8e-05,0.25,0.2,602.776119402985,602.124378109453,603.507462686567
13,8e-05,0.3,0.25,600.084577114428,599.656716417911,600.537313432836
13,8e-05,0.35,0.3,594.467661691542,593.850746268657,595.07960199005
13,8e-05,0.4,0.35,570.731343283582,569.960199004975,571.477611940299
13,8e-05,0.45,0.4,566.283582089552,565.796019900498,566.746268656716
13,8e-05,0.5,0.45,567.567164179104,566.880597014925,568.293532338308
13,8e-05,0.55,0.5,564.338308457711,563.696517412935,565.024875621891
13,8e-05,0.6,0.55,541.049751243781,540.547263681592,541.582089552239
13,8e-05,0.65,0.6,598.407960199005,597.975124378109,598.8407960199
13,8e-05,0.7,0.65,566.388059701493,565.746268656716,567.034825870647
13,8e-05,0.75,0.7,614.970149253731,614.199004975124,615.661691542289
13,8e-05,0.8,0.75,605.582089552239,605.099502487562,606.049751243781
13,8e-05,0.85,0.8,609.810945273632,609.437810945274,610.18407960199
13,8e-05,0.9,0.85,617.383084577114,616.805970149254,617.925373134328
13,8e-05,0.95,0.9,624.009950248756,623.716417910448,624.278606965174
13,8e-05,1,0.95,625,625,625
13,9e-05,0.05,0,554.81592039801,554.572139303483,555.059701492537
13,9e-05,0.1,0.05,552.880597014925,552.507462686567,553.248756218905
13,9e-05,0.15,0.1,550.731343283582,550.134328358209,551.318407960199
13,9e-05,0.2,0.15,547.28855721393,546.786069651741,547.781094527363
13,9e-05,0.25,0.2,525.970149253731,525.422885572139,526.567164179104
13,9e-05,0.3,0.25,520.73631840796,519.8407960199,521.651741293532
13,9e-05,0.35,0.3,536.890547263682,536.323383084577,537.492537313433
13,9e-05,0.4,0.35,491.07960199005,490.572139303483,491.601990049751
13,9e-05,0.45,0.4,540.696517412935,540.174129353234,541.199004975124
13,9e-05,0.5,0.45,512.661691542289,511.92039800995,513.417910447761
13,9e-05,0.55,0.5,517.189054726368,516.477611940299,517.845771144279
13,9e-05,0.6,0.55,528.791044776119,528.169154228856,529.402985074627
13,9e-05,0.65,0.6,524.92039800995,524.343283582089,525.542288557214
13,9e-05,0.7,0.65,529.980099502488,529.293532338308,530.656716417911
13,9e-05,0.75,0.7,516.149253731343,515.766169154229,516.517412935323
13,9e-05,0.8,0.75,536.990049751244,536.567164179104,537.477611940299
13,9e-05,0.85,0.8,552.26368159204,551.761194029851,552.751243781095
13,9e-05,0.9,0.85,553.741293532338,553.363184079602,554.119402985075
13,9e-05,0.95,0.9,553.656716417911,553.412935323383,553.890547263682
13,9e-05,1,0.95,556,556,556
13,0.0001,0.05,0,499.248756218905,498.92039800995,499.601990049751
13,0.0001,0.1,0.05,497.55223880597,497.213930348259,497.845771144279
13,0.0001,0.15,0.1,496.074626865672,495.65671641791,496.492537313433
13,0.0001,0.2,0.15,487.412935323383,487,487.825870646766
13,0.0001,0.25,0.2,481.378109452736,480.761194029851,481.955223880597
13,0.0001,0.3,0.25,475.8407960199,475.303482587065,476.44776119403
13,0.0001,0.35,0.3,478.019900497512,477.398009950249,478.577114427861
13,0.0001,0.4,0.35,489.562189054726,489,490.18407960199
13,0.0001,0.45,0.4,457.850746268657,457.363184079602,458.407960199005
13,0.0001,0.5,0.45,454.492537313433,453.92039800995,455.094527363184
13,0.0001,0.55,0.5,466.442786069652,465.676616915423,467.144278606965
13,0.0001,0.6,0.55,455.28855721393,454.865671641791,455.73631840796
13,0.0001,0.65,0.6,442.34328358209,441.726368159204,443.004975124378
13,0.0001,0.7,0.65,457.855721393035,457.36815920398,458.308457711443
13,0.0001,0.75,0.7,481.63184079602,480.960199004975,482.243781094527
13,0.0001,0.8,0.75,482.835820895522,482.283582089552,483.363184079602
13,0.0001,0.85,0.8,482.930348258706,482.437810945274,483.432835820896
13,0.0001,0.9,0.85,497.800995024876,497.422885572139,498.124378109453
13,0.0001,0.95,0.9,498.547263681592,498.28855721393,498.805970149254
13,0.0001,1,0.95,500,500,500
15,1e-05,0.05,0,5002.24378109453,5000.9552238806,5003.34328358209
15,1e-05,0.1,0.05,5002.50746268657,5001.59701492537,5003.44776119403
15,1e-05,0.15,0.1,4996.46766169154,4995.18407960199,4997.78109452736
15,1e-05,0.2,0.15,4996.24875621891,4994.65174129353,4997.9552238806
15,1e-05,0.25,0.2,4941.22885572139,4939.42786069652,4943.13930348259
15,1e-05,0.3,0.25,4858.06965174129,4855.44776119403,4860.83582089552
15,1e-05,0.35,0.3,4787.62686567164,4785.82587064677,4789.46766169154
15,1e-05,0.4,0.35,4789.99502487562,4788.49751243781,4791.5671641791
15,1e-05,0.45,0.4,4791.78606965174,4790.60199004975,4793.02985074627
15,1e-05,0.5,0.45,4689.9552238806,4687.97014925373,4691.99004975124
15,1e-05,0.55,0.5,4750.83582089552,4748.59701492537,4753.14925373134
15,1e-05,0.6,0.55,4784.19900497512,4782.19402985075,4786.11940298507
15,1e-05,0.65,0.6,4738.24378109453,4736.13930348259,4740.24875621891
15,1e-05,0.7,0.65,4835.78109452736,4833.57711442786,4837.78606965174
15,1e-05,0.75,0.7,4691.54228855721,4690.35820895522,4692.76616915423
15,1e-05,0.8,0.75,5003.20895522388,5002.01990049751,5004.47263681592
15,1e-05,0.85,0.8,4946.73134328358,4945.35323383085,4948.18407960199
15,1e-05,0.9,0.85,5002.37313432836,5001.29850746269,5003.41293532338
15,1e-05,0.95,0.9,4998.07960199005,4997.34825870647,4998.92039800995
15,1e-05,1,0.95,4999.99502487562,4999.98507462687,5000
15,2e-05,0.05,0,2501.53233830846,2500.81592039801,2502.30845771144
15,2e-05,0.1,0.05,2500.1592039801,2499.34825870647,2500.93532338308
15,2e-05,0.15,0.1,2498.57711442786,2497.59701492537,2499.5671641791
15,2e-05,0.2,0.15,2493.20895522388,2492.60696517413,2493.80597014925
15,2e-05,0.25,0.2,2469.87064676617,2468.85074626866,2470.82587064677
15,2e-05,0.3,0.25,2418.01990049751,2416.7960199005,2419.2736318408
15,2e-05,0.35,0.3,2396.77114427861,2395.60696517413,2397.81592039801
15,2e-05,0.4,0.35,2367.64676616915,2365.92537313433,2369.09452736318
15,2e-05,0.45,0.4,2420.47263681592,2419.00995024876,2421.87562189055
15,2e-05,0.5,0.45,2423.02487562189,2421.51741293532,2424.41791044776
15,2e-05,0.55,0.5,2360.19900497512,2358.76119402985,2361.54228855721
15,2e-05,0.6,0.55,2454.22885572139,2453.09452736318,2455.41791044776
15,2e-05,0.65,0.6,2453.85572139303,2452.34825870647,2455.30348258706
15,2e-05,0.7,0.65,2419.98009950249,2418.83582089552,2421.21890547264
15,2e-05,0.75,0.7,2396.70149253731,2395.74626865672,2397.69154228856
15,2e-05,0.8,0.75,2466.98009950249,2466.18407960199,2467.81094527363
15,2e-05,0.85,0.8,2492.29850746269,2491.08955223881,2493.54726368159
15,2e-05,0.9,0.85,2499.33333333333,2498.39800995025,2500.34328358209
15,2e-05,0.95,0.9,2494.99004975124,2494.25373134328,2495.79104477612
15,2e-05,1,0.95,2500,2500,2500
15,3e-05,0.05,0,1668.13930348259,1667.66666666667,1668.57711442786
15,3e-05,0.1,0.05,1671.23383084577,1670.62189054726,1671.88059701493
15,3e-05,0.15,0.1,1663.407960199,1662.82089552239,1664
15,3e-05,0.2,0.15,1664.38805970149,1663.48258706468,1665.32835820896
15,3e-05,0.25,0.2,1662.76119402985,1661.61691542289,1663.90049751244
15,3e-05,0.3,0.25,1630.66666666667,1629.99004975124,1631.28855721393
15,3e-05,0.35,0.3,1562.62189054726,1561.7960199005,1563.3631840796
15,3e-05,0.4,0.35,1582.50248756219,1581.32835820896,1583.6368159204
15,3e-05,0.45,0.4,1627.90547263682,1626.60199004975,1629.22388059701
15,3e-05,0.5,0.45,1545.7263681592,1544.95024875622,1546.52736318408
15,3e-05,0.55,0.5,1529.10447761194,1527.72139303483,1530.3631840796
15,3e-05,0.6,0.55,1562.55721393035,1561.57213930348,1563.59701492537
15,3e-05,0.65,0.6,1580.06467661692,1579.13930348259,1580.97512437811
15,3e-05,0.7,0.65,1624.00995024876,1621.90049751244,1626.31343283582
15,3e-05,0.75,0.7,1615.9552238806,1614.99502487562,1617.07960199005
15,3e-05,0.8,0.75,1647.0447761194,1646.28358208955,1647.76616915423
15,3e-05,0.85,0.8,1663.42288557214,1662.70646766169,1664.13930348259
15,3e-05,0.9,0.85,1663.61691542289,1662.96517412935,1664.25870646766
15,3e-05,0.95,0.9,1665.17412935323,1664.54726368159,1665.88059701493
15,3e-05,1,0.95,1667,1667,1667
15,4e-05,0.05,0,1248.26368159204,1247.90547263682,1248.64179104478
15,4e-05,0.1,0.05,1246.20895522388,1245.57213930348,1246.86069651741
15,4e-05,0.15,0.1,1244.14925373134,1243.62686567164,1244.66666666667
15,4e-05,0.2,0.15,1247.77611940299,1247.12437810945,1248.41293532338
15,4e-05,0.25,0.2,1245.74129353234,1244.85572139303,1246.57711442786
15,4e-05,0.3,0.25,1218.37810945274,1217.6368159204,1219.12935323383
15,4e-05,0.35,0.3,1182.81592039801,1181.98009950249,1183.69154228856
15,4e-05,0.4,0.35,1187.20895522388,1186.31343283582,1188.1592039801
15,4e-05,0.45,0.4,1185.81592039801,1184.61691542289,1186.97512437811
15,4e-05,0.5,0.45,1213.87562189055,1212.85572139303,1215.03980099502
15,4e-05,0.55,0.5,1183.06965174129,1182.25870646766,1183.86069651741
15,4e-05,0.6,0.55,1165.17910447761,1164.44278606965,1165.87064676617
15,4e-05,0.65,0.6,1210.30845771144,1209.64179104478,1210.94527363184
15,4e-05,0.7,0.65,1234.02487562189,1233.33333333333,1234.73134328358
15,4e-05,0.75,0.7,1220.60199004975,1219.80597014925,1221.46268656716
15,4e-05,0.8,0.75,1222.90049751244,1222.32338308458,1223.50248756219
15,4e-05,0.85,0.8,1235.48258706468,1234.80597014925,1236.11940298507
15,4e-05,0.9,0.85,1250.29353233831,1249.59701492537,1250.93532338308
15,4e-05,0.95,0.9,1248.29850746269,1247.88059701493,1248.72139303483
15,4e-05,1,0.95,1250,1250,1250
15,5e-05,0.05,0,1001.12437810945,1000.76119402985,1001.4776119403
15,5e-05,0.1,0.05,995.522388059701,995.119402985075,995.935323383085
15,5e-05,0.15,0.1,996.706467661692,996.094527363184,997.318407960199
15,5e-05,0.2,0.15,997.636815920398,997.089552238806,998.194029850746
15,5e-05,0.25,0.2,987.651741293532,987.074626865672,988.223880597015
15,5e-05,0.3,0.25,978.611940298507,977.92039800995,979.26368159204
